con1,con2,con3,con4,con5,lib1,lib2,lib3,lib4,lib5,tweet_id
2,2,2,2,2,2,2,2,2,2,1.04473E+18
1,1,2,1,2,2,1,2,1,2,1.04469E+18
2,1,2,1,2,2,2,2,1,1,1.04472E+18
2,1,2,1,2,1,1,2,1,1,1.04475E+18
1,2,2,1,2,2,1,1,1,1,1.04464E+18
2,2,2,2,2,2,2,2,2,1,1.04471E+18
1,1,1,1,1,1,1,2,1,1,1.04475E+18
1,1,1,1,1,1,1,1,1,1,1.04468E+18
1,1,1,1,1,1,1,2,1,1,1.04557E+18
1,2,2,1,2,2,2,2,2,1,1.04469E+18
2,2,2,1,2,2,2,1,2,2,1.04476E+18
1,1,2,1,2,1,2,1,1,1,1.04473E+18
2,1,2,1,1,1,2,2,1,1,1.04464E+18
2,1,2,1,1,1,2,2,1,1,1.04467E+18
1,1,1,1,1,1,1,2,1,1,1.04473E+18
1,1,1,1,1,1,1,2,1,1,1.04472E+18
2,1,2,1,2,1,1,2,2,1,1.04474E+18
1,2,2,1,2,2,2,2,2,1,1.04465E+18
1,1,2,1,2,1,1,2,1,1,1.04474E+18
2,1,2,1,2,1,2,2,1,1,1.0447E+18
1,1,1,1,1,1,2,2,1,1,1.04472E+18
1,1,1,1,1,1,1,2,1,1,1.04467E+18
2,2,2,1,2,1,2,2,1,1,1.04475E+18
2,1,1,1,2,1,2,2,1,1,1.04472E+18
2,2,2,1,2,2,1,2,2,1,1.04471E+18
1,1,2,1,1,1,1,1,1,1,1.04473E+18
2,2,2,1,2,1,1,2,1,2,1.04469E+18
2,2,2,1,2,1,1,2,1,1,1.04473E+18
1,1,2,1,2,1,1,2,1,1,1.04472E+18
1,1,2,1,2,1,1,1,1,1,1.04464E+18
2,2,2,2,2,2,2,2,1,2,1.04475E+18
1,1,1,1,1,1,1,2,1,1,1.04465E+18
2,2,2,1,1,1,1,2,1,1,1.04544E+18
2,1,2,1,2,1,2,1,1,1,1.04466E+18
1,1,2,1,2,2,1,2,1,1,1.04468E+18
2,1,2,1,2,2,1,2,1,2,1.04474E+18
1,1,1,1,2,1,1,1,1,1,1.04468E+18
1,1,2,1,1,1,1,2,1,1,1.04471E+18
2,2,2,1,2,2,2,2,1,1,1.04471E+18
2,2,2,1,2,2,2,2,1,1,1.0447E+18
2,2,2,1,2,1,1,2,2,1,1.04472E+18
1,1,2,1,2,2,1,2,1,2,1.04475E+18
2,2,2,2,2,2,2,2,2,2,1.04474E+18
2,1,2,2,2,2,2,2,2,1,1.04467E+18
2,2,2,1,2,1,2,2,1,2,1.04473E+18
1,1,1,1,1,1,1,2,1,1,1.04464E+18
1,1,2,1,1,1,1,2,1,1,1.04472E+18
1,1,1,1,2,1,1,2,1,1,1.04544E+18
2,2,2,1,2,2,2,2,2,1,1.04468E+18
1,1,2,1,2,1,1,2,1,1,1.04566E+18
2,1,1,1,2,1,2,2,1,1,1.04544E+18
2,2,2,1,2,2,1,2,2,2,1.04472E+18
2,1,1,1,1,2,1,2,1,1,1.04474E+18
2,2,2,1,2,2,1,2,2,1,1.04472E+18
2,1,1,1,1,1,1,2,1,1,1.04475E+18
2,2,2,2,2,2,1,2,1,2,1.04469E+18
2,1,2,1,2,1,1,1,1,1,1.04464E+18
2,2,2,1,2,1,2,2,2,1,1.04473E+18
2,2,2,1,2,1,2,2,1,1,1.04474E+18
2,2,2,1,2,2,2,2,2,2,1.04473E+18
2,1,2,1,1,1,1,2,2,1,1.04464E+18
1,1,1,1,2,1,2,2,1,1,1.0447E+18
2,1,2,1,2,2,2,2,2,1,1.04469E+18
2,1,2,1,2,1,1,1,1,1,1.04475E+18
2,2,2,1,2,2,2,2,2,1,1.04472E+18
2,1,2,1,2,1,2,2,1,1,1.04544E+18
2,2,2,1,1,2,2,2,2,1,1.04473E+18
1,1,1,1,1,1,1,1,1,1,1.04473E+18
2,2,2,2,2,2,2,2,2,2,1.04474E+18
2,1,2,1,2,1,2,2,1,1,1.04464E+18
2,1,2,1,2,1,2,2,1,1,1.04476E+18
2,1,1,1,2,1,1,2,1,1,1.04467E+18
2,2,2,1,2,2,2,2,2,2,1.04472E+18
2,1,2,1,2,2,2,2,2,1,1.0447E+18
2,1,2,1,2,2,2,2,1,2,1.04474E+18
2,2,2,1,2,2,1,2,2,1,1.04469E+18
2,1,2,1,2,2,1,1,1,1,1.04464E+18
1,1,2,1,2,2,2,2,1,1,1.04472E+18
1,1,2,1,2,1,2,2,1,1,1.04475E+18
2,2,2,1,2,2,2,2,2,1,1.04475E+18
2,1,2,1,2,1,1,2,1,1,1.04475E+18
2,2,2,1,2,2,2,2,1,1,1.04544E+18
2,2,2,2,2,2,2,2,1,1,1.0447E+18
2,2,2,1,2,2,2,2,1,1,1.04472E+18
2,2,2,1,2,2,2,2,2,1,1.04464E+18
2,2,2,2,2,2,2,2,2,2,1.04472E+18
2,1,2,1,2,1,1,2,1,1,1.04471E+18
2,2,2,1,2,2,2,2,1,1,1.04472E+18
2,2,2,2,2,2,2,2,2,1,1.04474E+18
2,1,2,1,1,1,2,1,1,1,1.04465E+18
1,2,2,2,1,2,2,2,2,1,1.04475E+18
2,2,2,1,2,1,2,2,1,1,1.04469E+18
2,1,2,1,2,2,2,2,1,1,1.04466E+18
2,1,2,1,2,1,2,1,1,1,1.04544E+18
1,1,2,1,2,1,1,1,1,1,1.04476E+18
2,2,2,1,2,2,2,2,1,1,1.04474E+18
2,1,1,1,2,1,2,1,1,1,1.04467E+18
2,1,2,1,2,1,2,2,1,1,1.04465E+18
2,1,2,1,2,1,2,2,1,1,1.04474E+18
1,1,1,1,2,1,2,1,1,1,1.04473E+18
1,1,2,1,2,1,2,2,1,1,1.04464E+18
2,1,2,1,2,1,2,2,1,1,1.04469E+18
2,1,2,2,2,2,2,2,1,1,1.04467E+18
1,1,2,1,1,1,2,2,1,1,1.04544E+18
2,1,2,1,2,2,2,2,1,2,1.04475E+18
2,1,2,1,1,1,2,2,1,1,1.04469E+18
2,2,2,1,1,2,2,2,1,1,1.04466E+18
2,1,2,1,2,2,1,2,1,1,1.04464E+18
2,2,2,2,2,2,2,2,2,2,1.04475E+18
2,1,2,2,2,1,2,2,1,1,1.04467E+18
2,1,1,1,1,1,1,2,1,1,1.04464E+18
2,1,2,1,1,1,2,2,1,1,1.04467E+18
2,2,2,1,2,1,2,1,1,1,1.04468E+18
2,2,2,1,2,2,1,2,2,2,1.04472E+18
1,1,2,1,2,1,2,1,2,1,1.04473E+18
2,1,2,1,1,1,1,1,1,1,1.04553E+18
1,2,2,1,2,2,2,2,1,2,1.04468E+18
2,2,2,1,1,1,2,2,1,1,1.04475E+18
2,2,2,2,2,2,2,2,2,2,1.04473E+18
2,1,1,1,1,1,1,2,1,1,1.04474E+18
2,2,2,1,2,2,2,2,1,2,1.04467E+18
2,1,2,1,2,1,2,2,1,1,1.04464E+18
1,2,2,1,1,1,1,1,1,1,1.04468E+18
2,1,2,1,1,1,1,2,1,1,1.04475E+18
2,2,2,1,2,2,2,2,1,2,1.04471E+18
2,2,2,1,2,2,2,2,2,1,1.04472E+18
2,1,1,1,2,1,1,2,1,1,1.04474E+18
2,1,2,1,1,1,1,2,1,1,1.04472E+18
2,1,2,1,1,1,1,2,1,1,1.04471E+18
1,1,2,1,2,1,1,2,1,1,1.04464E+18
2,2,2,1,2,2,2,1,1,2,1.04464E+18
1,1,1,1,1,1,2,1,1,1,1.04474E+18
2,2,2,2,2,2,2,2,2,2,1.04474E+18
1,2,2,2,2,2,2,2,2,2,1.04465E+18
1,1,2,1,2,1,2,1,2,1,1.04472E+18
1,1,1,1,2,1,2,1,1,1,1.04466E+18
1,1,1,1,1,1,2,1,1,1,1.04467E+18
1,1,1,1,1,1,2,1,1,1,1.04464E+18
1,1,2,1,2,1,2,1,1,1,1.04472E+18
1,2,1,1,1,1,1,1,1,1,1.04472E+18
2,1,1,1,1,1,2,1,1,1,1.04466E+18
2,2,2,1,2,2,2,1,1,1,1.04476E+18
1,1,1,1,1,1,2,1,1,1,1.0447E+18
1,2,1,1,1,1,2,1,2,1,1.04464E+18
1,2,1,1,1,1,2,1,1,1,1.04475E+18
1,1,1,1,2,1,2,1,2,2,1.04473E+18
1,2,1,1,2,1,2,1,2,1,1.04576E+18
2,2,1,1,1,2,2,1,1,1,1.0447E+18
2,2,2,2,2,2,2,1,2,1,1.04472E+18
1,1,1,1,1,2,2,1,1,1,1.04469E+18
2,2,2,2,2,2,2,1,2,2,1.04469E+18
2,2,2,2,2,2,2,2,2,2,1.04472E+18
2,2,2,2,2,2,2,2,2,1,1.04468E+18
2,2,1,1,2,2,2,1,2,1,1.04472E+18
2,2,2,1,1,1,2,1,1,1,1.04467E+18
1,1,1,1,1,1,1,1,1,1,1.04225E+18
1,2,1,1,1,1,2,1,1,1,1.04222E+18
1,1,1,1,1,1,2,1,1,1,1.04277E+18
2,1,1,1,2,2,2,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04227E+18
1,1,1,1,1,2,1,1,1,1,1.04221E+18
1,2,1,1,1,2,2,1,1,1,1.04221E+18
1,1,1,1,1,2,2,1,1,1,1.04224E+18
2,2,2,1,2,1,2,1,2,2,1.04221E+18
1,2,1,1,1,1,1,1,2,1,1.04239E+18
1,2,1,1,1,1,1,1,1,1,1.04254E+18
1,1,1,1,1,1,2,1,1,1,1.04253E+18
1,2,2,2,2,1,2,2,2,1,1.0422E+18
1,2,1,1,2,2,2,1,2,1,1.04221E+18
2,2,2,2,2,2,2,2,2,2,1.04255E+18
1,1,1,1,1,2,2,1,1,1,1.04221E+18
1,2,1,1,1,1,1,1,1,1,1.04221E+18
1,2,2,2,1,2,2,1,2,1,1.04221E+18
1,1,1,1,1,1,2,1,1,1,1.04227E+18
1,2,1,1,2,1,2,1,2,2,1.04222E+18
1,2,1,1,1,1,1,1,1,1,1.0422E+18
2,2,2,1,2,2,2,1,2,1,1.0422E+18
1,1,1,1,1,1,2,1,1,1,1.04222E+18
1,1,1,1,1,1,2,1,1,1,1.0422E+18
1,2,1,1,1,1,2,1,1,1,1.04221E+18
1,2,2,1,2,1,2,1,2,1,1.04222E+18
1,2,1,1,1,1,2,1,1,1,1.04332E+18
1,2,1,1,1,2,2,1,2,1,1.0422E+18
1,2,1,1,1,1,2,1,1,1,1.04235E+18
1,2,1,1,2,1,2,1,1,1,1.0422E+18
2,1,1,2,2,1,2,1,2,2,1.04221E+18
1,1,1,1,1,1,2,1,1,1,1.0422E+18
1,2,1,1,1,1,2,1,1,1,1.04471E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,1,1,1,1,2,2,1,1,1,1.0422E+18
1,1,1,1,1,1,2,1,1,1,1.04223E+18
2,1,2,1,2,1,2,1,1,1,1.0422E+18
1,1,1,1,2,1,2,1,1,1,1.04227E+18
1,1,1,1,1,1,2,1,1,1,1.04229E+18
1,1,1,1,2,1,2,1,2,1,1.04221E+18
1,1,1,1,1,1,2,1,1,1,1.04221E+18
1,2,1,1,1,1,2,1,1,1,1.04221E+18
1,2,2,1,2,1,2,1,1,1,1.0422E+18
2,2,1,1,2,1,2,1,2,2,1.04222E+18
1,1,1,1,1,2,2,1,1,1,1.04221E+18
1,2,2,1,2,2,2,2,2,1,1.0422E+18
1,2,1,1,1,1,2,1,1,1,1.04221E+18
1,2,2,2,2,1,2,1,2,2,1.0422E+18
1,1,1,1,1,1,1,1,2,1,1.04223E+18
1,2,2,1,2,2,2,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.0422E+18
1,2,1,1,1,1,1,1,1,2,1.04248E+18
1,1,1,1,1,1,2,1,1,1,1.04223E+18
1,1,1,1,1,1,1,1,1,1,1.0424E+18
1,1,1,1,1,1,1,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04222E+18
1,2,2,1,1,2,2,1,2,1,1.0422E+18
1,1,1,1,1,2,2,1,1,1,1.04223E+18
1,2,2,1,1,2,2,2,2,1,1.04221E+18
1,2,1,1,1,2,2,2,1,1,1.04221E+18
1,1,1,1,1,1,2,1,1,1,1.04256E+18
1,2,1,1,1,1,2,1,1,1,1.04227E+18
2,2,1,1,2,2,2,1,1,1,1.04231E+18
1,2,2,1,2,1,2,1,2,2,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04226E+18
1,2,1,1,1,1,1,1,1,1,1.04225E+18
1,2,2,1,2,2,2,1,2,2,1.04248E+18
1,1,1,1,1,1,1,1,1,1,1.04226E+18
2,1,1,1,1,1,2,1,2,1,1.04232E+18
1,2,1,1,1,1,2,1,1,1,1.0422E+18
1,2,1,2,1,2,2,1,1,1,1.04221E+18
1,2,1,1,2,1,2,1,1,2,1.04239E+18
2,2,2,2,2,2,2,1,2,2,1.0422E+18
2,2,1,1,2,1,2,1,1,2,1.0422E+18
1,1,2,2,2,2,2,1,1,1,1.04221E+18
2,2,2,2,2,1,2,1,2,1,1.04258E+18
1,2,1,1,1,1,1,1,1,1,1.04233E+18
2,2,2,1,2,2,2,1,2,1,1.0422E+18
1,2,1,1,1,2,2,1,1,1,1.04224E+18
2,2,2,2,2,2,2,1,2,2,1.04228E+18
2,2,2,2,2,2,2,2,2,1,1.04221E+18
1,2,1,1,2,1,2,1,1,1,1.04221E+18
1,1,1,1,1,1,2,1,1,1,1.04232E+18
2,1,1,1,1,1,2,1,1,1,1.04223E+18
2,2,1,2,2,1,2,1,1,1,1.04221E+18
1,1,1,1,1,1,1,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,1,1,1,1,1,2,1,1,1,1.0422E+18
1,1,1,1,1,1,2,1,1,1,1.04238E+18
2,2,2,2,1,2,2,1,1,1,1.04294E+18
2,2,1,2,1,2,2,1,1,1,1.04223E+18
1,2,1,1,1,2,2,2,1,1,1.04394E+18
1,2,1,1,1,1,1,1,1,1,1.04222E+18
1,2,1,1,1,1,1,1,1,1,1.04225E+18
1,1,1,1,1,1,2,1,1,1,1.0422E+18
1,2,1,1,1,1,2,1,1,1,1.04225E+18
1,2,1,1,1,2,2,1,1,1,1.0423E+18
1,2,1,1,1,2,2,1,1,1,1.0422E+18
1,2,1,1,2,2,2,2,1,1,1.0422E+18
2,2,1,2,2,2,2,1,1,1,1.04337E+18
1,1,1,1,2,2,2,1,1,1,1.0422E+18
1,2,1,1,2,2,2,1,1,1,1.04237E+18
1,2,1,1,2,1,2,1,2,2,1.04222E+18
1,2,1,1,1,1,1,1,1,1,1.04221E+18
1,1,1,1,1,2,2,1,1,1,1.04221E+18
2,2,1,1,1,2,2,1,1,1,1.04221E+18
1,1,1,1,1,1,1,1,1,1,1.04227E+18
2,2,1,1,1,1,2,1,1,1,1.0422E+18
1,2,2,1,1,1,2,1,1,2,1.0425E+18
1,2,1,1,2,1,2,1,1,2,1.04222E+18
1,1,1,1,1,2,2,1,1,1,1.04222E+18
1,2,1,1,2,2,2,1,1,2,1.04474E+18
1,1,1,1,1,1,1,1,1,1,1.0422E+18
2,2,2,2,2,1,2,2,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04254E+18
2,2,2,2,2,2,2,2,2,1,1.04255E+18
1,1,1,1,1,1,1,1,1,1,1.0422E+18
1,2,1,1,1,1,1,1,1,1,1.04404E+18
1,2,1,1,1,1,2,1,1,2,1.04221E+18
1,2,1,2,2,2,2,1,1,1,1.04221E+18
1,1,1,1,1,2,1,1,1,1,1.04222E+18
2,2,1,1,1,1,1,1,1,1,1.04222E+18
1,2,1,2,1,1,2,1,1,1,1.04258E+18
1,2,1,2,1,1,1,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04261E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,2,2,2,2,1,2,1,2,2,1.04221E+18
1,1,1,1,1,1,1,1,1,1,1.04261E+18
1,1,1,1,1,1,2,1,1,1,1.04355E+18
1,2,2,2,2,1,1,2,1,2,1.04237E+18
1,2,1,2,2,1,2,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
2,2,1,2,2,1,2,1,1,2,1.04222E+18
1,2,1,1,1,1,2,1,1,1,1.04221E+18
2,2,1,2,2,1,2,2,2,2,1.04221E+18
1,2,1,1,1,1,2,2,1,1,1.0422E+18
1,1,1,1,1,1,2,1,1,1,1.0422E+18
1,2,1,1,1,1,2,1,1,1,1.0422E+18
2,2,1,1,1,1,2,2,1,1,1.04242E+18
2,2,2,2,2,1,2,1,1,1,1.0422E+18
1,1,1,1,2,1,1,1,1,1,1.04257E+18
2,2,2,2,2,2,2,2,2,1,1.0422E+18
1,2,1,1,2,1,2,1,1,1,1.04249E+18
1,2,1,1,1,1,2,1,1,1,1.04221E+18
1,2,1,2,1,1,2,1,1,1,1.04221E+18
2,2,1,2,2,2,2,1,1,1,1.04221E+18
1,2,1,2,2,1,2,1,1,1,1.04224E+18
2,2,1,2,2,2,2,1,1,1,1.04221E+18
2,2,1,2,2,2,2,1,1,1,1.04226E+18
1,2,1,1,2,1,2,1,1,1,1.04236E+18
1,1,2,2,2,1,2,1,1,1,1.04257E+18
2,2,2,2,2,2,2,2,1,1,1.0422E+18
1,2,1,1,1,1,2,1,1,1,1.04222E+18
1,1,1,1,1,1,2,1,1,1,1.0422E+18
1,2,1,2,1,1,1,1,1,1,1.04247E+18
1,2,1,1,2,2,2,1,1,1,1.04253E+18
1,2,2,2,2,1,2,1,2,1,1.04222E+18
2,2,1,1,1,2,2,1,2,1,1.04405E+18
1,2,1,2,1,2,2,1,1,1,1.04221E+18
1,1,1,1,1,1,1,1,1,1,1.0422E+18
2,2,2,2,1,2,2,1,2,1,1.0422E+18
1,2,1,2,1,2,2,1,1,1,1.04223E+18
1,2,1,2,1,2,2,1,1,1,1.0422E+18
1,2,2,2,2,2,2,1,1,2,1.04225E+18
1,2,1,1,1,2,2,1,1,1,1.04233E+18
1,2,1,1,1,2,2,1,1,1,1.0422E+18
1,2,1,1,2,2,2,1,1,1,1.04221E+18
1,1,1,1,1,2,2,2,1,1,1.04221E+18
1,1,1,1,1,1,1,1,1,1,1.0422E+18
2,2,2,2,2,2,2,2,2,1,1.04222E+18
1,2,1,1,1,1,1,1,1,1,1.04225E+18
1,1,1,1,1,1,1,1,1,1,1.04246E+18
2,2,2,2,2,2,2,2,2,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04228E+18
1,2,1,1,1,2,1,1,1,1,1.0422E+18
1,1,1,1,1,1,2,1,1,1,1.04221E+18
1,2,1,1,1,1,2,1,1,1,1.04233E+18
1,1,1,1,1,1,1,1,1,1,1.04237E+18
1,1,1,1,1,1,2,1,1,1,1.0422E+18
1,2,1,1,1,1,2,1,1,1,1.04228E+18
2,2,2,2,1,2,2,2,2,1,1.0422E+18
2,2,1,1,2,1,2,1,1,1,1.04224E+18
1,2,1,1,1,1,2,1,1,1,1.04221E+18
1,2,1,2,1,1,2,1,1,1,1.04251E+18
1,2,1,1,1,2,2,1,1,1,1.04241E+18
1,2,1,2,1,2,2,1,1,1,1.04221E+18
1,2,1,1,1,1,1,1,1,1,1.04221E+18
1,2,2,1,2,1,2,1,1,1,1.04222E+18
1,2,1,1,1,1,1,1,1,1,1.04221E+18
1,1,1,1,1,1,1,1,1,1,1.04237E+18
1,1,1,2,1,1,1,1,1,1,1.04241E+18
1,2,1,1,1,2,2,1,1,1,1.0422E+18
2,2,2,2,2,1,2,1,1,2,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,2,1,1,1,2,2,1,1,1,1.04221E+18
1,2,2,2,2,2,2,1,1,1,1.0422E+18
2,2,2,2,2,2,2,2,2,1,1.04236E+18
2,2,1,1,1,2,2,1,1,1,1.0422E+18
1,1,1,1,1,1,2,1,1,1,1.0422E+18
1,2,1,1,1,2,2,1,1,1,1.0423E+18
1,1,1,1,1,2,1,1,1,1,1.04222E+18
1,2,1,2,1,2,2,1,1,1,1.0422E+18
2,2,2,2,2,2,2,2,2,2,1.04246E+18
1,2,1,1,1,2,2,1,1,1,1.0426E+18
1,2,1,2,1,1,2,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,1,1,1,1,1,2,1,1,1,1.0423E+18
1,2,1,1,1,1,1,1,1,1,1.04221E+18
1,1,1,1,1,1,2,1,1,1,1.04223E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,2,1,1,1,1,2,1,1,1,1.04221E+18
2,2,1,2,2,2,2,1,2,1,1.04246E+18
1,2,1,1,1,1,1,1,1,1,1.04255E+18
1,2,1,2,1,1,1,1,1,1,1.04239E+18
1,2,1,1,1,1,1,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,2,1,1,1,1,2,1,1,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04232E+18
1,2,1,2,1,1,2,1,1,1,1.04221E+18
1,2,1,1,1,1,2,1,2,1,1.0422E+18
1,2,2,2,2,2,2,1,1,1,1.04222E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
2,2,2,1,2,2,2,1,1,2,1.04228E+18
1,2,1,1,1,1,1,1,1,1,1.04247E+18
1,2,1,1,2,1,2,1,1,1,1.04221E+18
1,1,1,1,2,2,1,2,2,2,1.04225E+18
2,1,1,1,1,1,1,1,2,1,1.0422E+18
1,1,2,2,1,1,1,1,2,2,1.04221E+18
1,1,1,1,1,1,1,1,2,1,1.04274E+18
1,2,2,2,2,1,1,1,2,1,1.04245E+18
1,1,1,1,1,1,1,1,1,1,1.04222E+18
1,2,2,2,2,1,1,1,2,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04394E+18
2,1,2,2,2,1,1,2,2,1,1.04223E+18
1,2,2,2,1,1,1,1,1,2,1.0422E+18
1,2,2,1,1,1,1,1,2,1,1.04228E+18
1,1,1,2,1,1,1,1,1,1,1.04221E+18
1,1,1,1,1,1,1,1,1,1,1.0422E+18
2,1,2,2,2,2,2,2,2,2,1.04222E+18
1,1,2,1,1,1,1,1,1,1,1.04253E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,1,2,1,1,2,1,1,2,1,1.04237E+18
2,2,2,2,2,2,2,2,2,2,1.0422E+18
1,1,1,2,1,1,1,1,1,1,1.04221E+18
1,1,2,2,2,2,2,2,2,2,1.04236E+18
1,1,1,1,1,1,1,1,1,1,1.04226E+18
1,1,1,1,1,2,1,1,2,1,1.04224E+18
1,1,1,1,2,2,1,2,2,2,1.04222E+18
1,1,1,1,1,2,1,1,1,1,1.04464E+18
1,1,2,2,1,1,1,1,2,1,1.04221E+18
2,2,2,2,2,2,1,2,2,2,1.04249E+18
2,1,2,2,2,1,1,2,2,2,1.04224E+18
1,1,2,2,1,1,1,1,2,1,1.0424E+18
1,1,1,1,1,1,1,1,2,1,1.04223E+18
1,1,1,1,1,1,1,1,2,1,1.04237E+18
2,2,2,2,2,2,1,2,2,2,1.0422E+18
2,1,2,2,2,1,1,1,2,2,1.0422E+18
1,1,1,2,2,2,1,1,2,2,1.04221E+18
1,1,2,2,1,1,1,1,2,1,1.04345E+18
2,2,2,2,2,2,2,2,2,2,1.04221E+18
2,1,2,2,1,1,1,1,2,1,1.0422E+18
1,1,2,1,1,1,1,1,1,1,1.04222E+18
2,1,1,2,1,2,2,1,2,1,1.04222E+18
2,2,2,2,1,1,1,1,2,1,1.04221E+18
1,1,2,1,1,2,1,1,1,1,1.04226E+18
1,1,1,1,1,1,1,1,2,1,1.04222E+18
1,1,2,1,1,1,1,1,2,1,1.04226E+18
1,1,1,2,1,1,1,1,2,1,1.04226E+18
1,1,1,1,1,2,1,1,1,1,1.0422E+18
2,2,2,2,2,2,1,1,2,2,1.04222E+18
1,1,1,1,1,1,1,1,2,1,1.04242E+18
2,2,2,2,2,2,2,2,2,2,1.0422E+18
2,1,2,2,2,1,1,1,2,1,1.04231E+18
1,1,2,1,2,2,1,1,2,2,1.04251E+18
1,1,2,2,2,1,1,1,2,2,1.0422E+18
1,1,1,1,1,1,1,1,2,1,1.04223E+18
1,1,1,1,1,2,1,1,1,1,1.04232E+18
2,1,2,2,1,2,1,1,2,1,1.0422E+18
2,1,2,2,2,2,1,1,2,1,1.04223E+18
1,1,2,2,2,2,2,1,2,1,1.04222E+18
1,1,2,2,1,1,1,1,2,1,1.04222E+18
1,1,2,2,2,1,1,1,2,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,1,2,1,1,1,1,1,1,1,1.04223E+18
1,1,2,1,1,2,1,1,2,1,1.0422E+18
1,1,2,2,1,2,1,1,2,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04223E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,1,2,2,2,2,1,1,2,2,1.04287E+18
1,1,1,1,1,1,1,1,2,1,1.04298E+18
1,1,1,1,1,1,1,1,1,1,1.04223E+18
2,1,2,1,2,1,1,1,2,1,1.04221E+18
1,1,1,1,1,1,1,1,1,1,1.04221E+18
1,1,2,1,1,1,1,1,1,1,1.04223E+18
1,1,2,1,1,2,1,1,2,1,1.04225E+18
2,1,2,2,2,2,1,2,2,2,1.04222E+18
1,1,1,1,1,1,1,1,2,1,1.04224E+18
1,1,2,1,1,1,1,1,2,1,1.0424E+18
1,1,2,1,1,1,1,1,1,1,1.0422E+18
1,1,2,1,2,2,1,1,2,2,1.0422E+18
1,1,2,1,2,1,1,1,2,2,1.04222E+18
1,1,2,2,2,1,1,1,2,1,1.04221E+18
1,1,2,1,1,1,1,1,2,1,1.04223E+18
2,1,2,2,2,2,1,1,2,2,1.0422E+18
1,1,2,2,2,2,1,2,2,2,1.0423E+18
2,1,2,2,2,1,1,1,2,1,1.0422E+18
1,1,1,1,1,1,1,1,1,1,1.04239E+18
1,1,2,1,2,1,1,1,2,1,1.0422E+18
1,1,2,1,2,2,1,1,2,1,1.04221E+18
1,1,2,1,1,1,1,1,1,1,1.04224E+18
1,1,2,2,1,1,1,1,2,1,1.04221E+18
1,1,2,1,1,2,1,1,1,1,1.04221E+18
2,1,2,2,2,2,1,1,2,1,1.0443E+18
2,1,2,2,2,2,2,1,2,2,1.04221E+18
2,2,2,2,2,2,2,2,2,2,1.04241E+18
1,1,2,1,1,2,1,1,2,2,1.04252E+18
1,1,1,1,1,1,1,1,2,1,1.04227E+18
1,1,1,1,1,1,1,1,1,1,1.04245E+18
1,1,2,1,1,1,1,1,1,1,1.0422E+18
2,2,2,1,2,2,2,1,2,1,1.04234E+18
2,1,2,2,2,2,1,1,2,2,1.04236E+18
2,2,2,2,2,2,1,1,2,2,1.0422E+18
1,1,2,1,1,1,1,1,1,1,1.04221E+18
1,1,2,1,2,2,1,1,2,1,1.04221E+18
1,1,2,1,2,1,1,1,2,1,1.04241E+18
2,1,2,2,2,2,2,2,2,1,1.0422E+18
1,1,2,1,1,1,1,1,1,1,1.04221E+18
1,1,2,1,1,1,1,1,2,1,1.04222E+18
1,1,2,1,2,2,1,1,1,1,1.0422E+18
1,2,2,1,1,1,1,1,2,2,1.0422E+18
1,1,2,1,1,2,1,1,2,2,1.04226E+18
1,1,2,2,2,1,1,1,2,1,1.0422E+18
1,1,2,2,1,1,1,1,2,2,1.04225E+18
2,1,2,1,2,1,2,1,2,1,1.04243E+18
1,1,2,2,2,2,2,1,2,1,1.04222E+18
1,1,2,1,2,1,1,1,2,2,1.04221E+18
1,1,2,1,1,1,1,1,1,1,1.04221E+18
1,1,2,1,2,1,1,1,2,1,1.04224E+18
1,1,2,1,1,1,1,1,1,1,1.0425E+18
1,1,2,1,2,1,1,1,2,1,1.04221E+18
1,1,2,1,2,1,1,1,1,1,1.04247E+18
2,2,2,2,2,2,2,2,2,2,1.04376E+18
1,1,1,1,1,1,1,1,2,1,1.0422E+18
